ID_Trajet,ID_Chauffeur,ID_Client,Date_Heure,Prix,Distance,Temps_Trajet,Type_Trajet,Conditions_Traffic,Notes_Client,Nombre_Passagers
2551,420,848,2023-08-13 14:20:05,47.943271897051176,18.13,0 days 14:40:00,UberPool,Faible,,1
2552,72,25,2023-03-17 18:08:07,6.58459718828778,2.49,0 days 01:30:00,UberPool,Elevé,Moyen,1
2553,146,339,2023-03-30 00:33:07,46.25084531050331,17.49,0 days 14:48:00,UberPool,Moyen,Bien,4
2554,364,778,2023-12-12 08:04:35,18.56380412119687,7.02,0 days 05:34:00,UberX,Faible,Bien,3
2555,295,870,2023-11-18 12:00:45,51.01079508516918,19.29,0 days 17:35:00,UberSUV,Faible,Bien,4
2556,17,1100,2023-03-01 05:35:49,70.68525415378808,26.73,0 days 18:50:00,UberSUV,Moyen,Mauvais,4
2557,85,637,2023-11-14 00:58:35,5.18305642130283,1.96,0 days 01:15:00,UberPool,Elevé,Mauvais,4
2558,388,1256,2023-09-03 23:09:41,73.09167320653583,27.64,0 days 20:30:00,UberSUV,Elevé,Mauvais,2
2559,452,35,2023-05-14 05:53:28,2.829525699384708,1.07,0 days 00:47:00,UberX,Elevé,Bien,3
2560,338,1241,2023-11-05 23:04:50,66.69218517615171,25.22,1 days 00:54:00,UberPool,Elevé,Moyen,3
2561,345,734,2023-11-21 04:31:56,37.86804487400843,14.32,0 days 13:31:00,UberPool,Moyen,Bien,1
2562,253,865,2023-08-31 01:40:02,43.76509376151114,16.55,0 days 11:50:00,UberPool,Moyen,,4
2563,68,426,2023-06-22 15:18:09,20.600004858137268,7.79,0 days 07:13:00,UberX,Faible,Moyen,3
2564,1,405,2023-09-18 15:00:56,68.54327675518844,25.92,0 days 14:20:00,UberPool,Elevé,Moyen,3
2565,342,760,2023-01-31 13:10:29,52.20078252883564,19.74,0 days 09:59:00,UberX,Elevé,,3
2566,105,1164,2023-01-24 14:11:46,30.72812021200963,11.62,0 days 08:35:00,UberPool,Faible,,2
2567,490,365,2023-04-23 06:01:14,4.680617278421433,1.77,0 days 00:54:00,UberPool,Elevé,Mauvais,2
2568,72,1367,2023-01-03 19:11:14,21.68421564014449,8.2,0 days 06:10:00,UberBlack,Moyen,Mauvais,1
2569,130,779,2023-05-25 20:03:39,74.75765562766888,28.27,0 days 23:03:00,UberPool,Elevé,Mauvais,1
2570,112,805,2023-03-13 16:51:02,61.5355729202637,23.27,0 days 16:01:00,UberBlack,Faible,Bien,3
2571,466,1160,2023-02-11 20:45:43,44.53197455854064,16.84,0 days 12:34:00,UberPool,Elevé,Bien,4
2572,457,1461,2023-06-11 05:59:10,6.69037384994702,2.53,0 days 01:50:00,UberBlack,Elevé,Moyen,1
2573,235,530,2023-09-24 07:47:57,50.058805130236,18.93,0 days 18:42:00,UberSUV,Moyen,,3
2574,419,751,2023-09-07 12:30:58,44.32042123522216,16.76,0 days 15:52:00,UberBlack,Moyen,,2
2575,13,634,2023-04-18 18:16:18,8.329912105665262,3.15,0 days 02:19:00,UberPool,Faible,Bien,3
2576,59,496,2023-07-09 03:32:56,65.1055352512631,24.62,0 days 14:18:00,UberBlack,Elevé,Moyen,4
2577,316,381,2023-01-29 17:04:09,28.718363640484046,10.86,0 days 09:32:00,UberBlack,Moyen,,4
2578,138,827,2023-12-12 18:41:54,47.705274408317884,18.04,0 days 11:15:00,UberBlack,Faible,Moyen,4
2579,332,581,2023-02-01 22:08:55,33.79564340012763,12.78,0 days 11:12:00,UberSUV,Faible,Mauvais,1
2580,358,518,2023-10-30 13:47:19,70.94969580793618,26.83,0 days 14:55:00,UberX,Elevé,Moyen,1
2581,297,578,2023-04-28 04:02:49,42.8924363028224,16.22,0 days 14:08:00,UberPool,Faible,,3
2582,443,1196,2023-01-06 15:29:04,62.699116198515355,23.71,0 days 13:44:00,UberSUV,Elevé,,2
2583,194,174,2023-03-16 07:49:13,6.928371338680313,2.62,0 days 01:42:00,UberPool,Moyen,,3
2584,199,1382,2023-01-04 06:44:31,45.88062699469597,17.35,0 days 12:15:00,UberSUV,Faible,Mauvais,2
2585,162,743,2023-10-05 01:27:00,58.7324913862938,22.21,0 days 14:29:00,UberBlack,Moyen,,1
2586,274,222,2023-08-03 16:13:35,38.92581149060085,14.72,0 days 12:11:00,UberPool,Elevé,Bien,1
2587,4,235,2023-06-22 22:02:40,19.648014903204093,7.43,0 days 06:29:00,UberPool,Elevé,Mauvais,1
2588,496,1077,2023-12-24 03:47:49,58.62671472463457,22.17,0 days 17:10:00,UberPool,Elevé,,1
2589,187,51,2023-07-30 19:00:00,44.74352788185913,16.92,0 days 14:16:00,UberX,Moyen,,2
2590,198,929,2023-10-06 20:34:03,41.887558017059604,15.84,0 days 09:19:00,UberPool,Elevé,Mauvais,1
2591,469,512,2023-04-13 02:22:56,29.273691114195067,11.07,0 days 06:53:00,UberPool,Moyen,Moyen,2
2592,132,344,2023-10-28 23:51:36,36.96894324990488,13.98,0 days 12:10:00,UberPool,Elevé,Moyen,3
2593,410,777,2023-03-22 23:27:55,78.48628295115714,29.68,0 days 21:44:00,UberBlack,Elevé,Mauvais,4
2594,248,226,2023-08-24 17:02:57,63.730438649692964,24.1,0 days 23:06:00,UberBlack,Elevé,Moyen,3
2595,216,1488,2023-10-12 12:18:01,33.451869249735104,12.65,0 days 09:40:00,UberSUV,Moyen,Mauvais,1
2596,417,1418,2023-12-11 06:18:29,58.944044709612285,22.29,0 days 12:24:00,UberBlack,Moyen,Moyen,1
2597,66,254,2023-07-03 08:51:30,70.10348251466226,26.51,0 days 22:14:00,UberBlack,Faible,,3
2598,373,169,2023-10-30 15:52:49,60.74224795781939,22.97,0 days 19:26:00,UberX,Moyen,Mauvais,4
2599,118,106,2023-01-16 01:43:01,15.337615940590007,5.8,0 days 04:29:00,UberPool,Moyen,Bien,3
2600,443,1166,2023-01-15 17:49:01,8.726574586887418,3.3,0 days 03:01:00,UberX,Elevé,Moyen,2
2601,328,817,2023-12-30 02:43:24,53.70809995747983,20.31,0 days 11:27:00,UberBlack,Faible,Mauvais,4
2602,88,385,2023-05-04 10:18:12,70.87036331169176,26.8,0 days 13:44:00,UberPool,Moyen,Bien,4
2603,302,301,2023-11-09 22:57:58,12.375869414131246,4.68,0 days 04:13:00,UberPool,Moyen,Moyen,2
2604,426,1149,2023-01-04 11:55:50,49.68858681442866,18.79,0 days 14:38:00,UberX,Elevé,,3
2605,451,528,2023-07-24 14:25:41,64.20643362715956,24.28,0 days 21:11:00,UberX,Moyen,Moyen,4
2606,244,246,2023-04-02 20:15:33,57.91272225843468,21.9,0 days 15:27:00,UberSUV,Faible,Mauvais,1
2607,195,1480,2023-09-20 12:48:49,20.6793373543817,7.82,0 days 06:39:00,UberPool,Faible,,3
2608,254,289,2023-10-13 11:22:15,32.790765114364845,12.4,0 days 09:36:00,UberSUV,Faible,,1
2609,465,1210,2023-01-30 07:28:31,37.86804487400843,14.32,0 days 11:48:00,UberPool,Moyen,Mauvais,1
2610,470,447,2023-08-10 10:11:08,41.490895535837446,15.69,0 days 13:15:00,UberSUV,Faible,Bien,4
2611,356,1219,2023-07-22 22:52:13,6.74326218077664,2.55,0 days 02:19:00,UberPool,Moyen,Bien,1
2612,272,1391,2023-03-06 05:18:50,9.229013729768814,3.49,0 days 03:06:00,UberX,Faible,,4
2613,486,689,2023-11-13 08:06:29,73.22389403360988,27.69,0 days 16:58:00,UberX,Moyen,Moyen,3
2614,214,394,2023-01-25 06:46:51,77.42851633456473,29.28,0 days 19:30:00,UberPool,Elevé,Bien,3
2615,237,707,2023-05-24 07:38:05,73.83210983815052,27.92,1 days 02:18:00,UberSUV,Faible,Mauvais,3
2616,422,490,2023-08-24 04:42:26,33.53120174597953,12.68,0 days 07:34:00,UberSUV,Elevé,Bien,4
2617,387,1153,2023-08-18 03:24:58,74.73121146225407,28.26,0 days 18:19:00,UberX,Faible,Bien,2
2618,261,339,2023-12-16 07:45:24,30.833896873668877,11.66,0 days 08:17:00,UberBlack,Moyen,Bien,1
2619,64,18,2023-05-30 05:38:18,47.91682773163637,18.12,0 days 10:39:00,UberSUV,Elevé,,3
2620,433,862,2023-02-01 20:44:47,32.71143261812041,12.37,0 days 08:57:00,UberSUV,Elevé,Mauvais,2
2621,285,747,2023-04-14 21:53:03,6.849038842435882,2.59,0 days 01:39:00,UberPool,Moyen,Bien,3
2622,285,591,2023-06-07 07:11:10,4.019513143051174,1.52,0 days 00:58:00,UberSUV,Faible,,1
2623,297,255,2023-09-09 20:29:46,53.39076997250211,20.19,0 days 15:22:00,UberSUV,Elevé,Moyen,3
2624,70,1179,2023-05-08 17:48:47,29.273691114195067,11.07,0 days 05:34:00,UberSUV,Moyen,Bien,1
2625,15,991,2023-07-25 23:16:27,43.26265461862974,16.36,0 days 09:24:00,UberSUV,Faible,Bien,1
2626,313,767,2023-09-24 19:20:17,23.006423910885008,8.7,0 days 07:08:00,UberPool,Moyen,,2
2627,47,901,2023-02-28 01:14:39,6.029269714576761,2.28,0 days 01:26:00,UberX,Faible,Bien,1
2628,409,377,2023-11-07 17:40:28,68.75483007850693,26.0,0 days 22:18:00,UberX,Faible,Mauvais,4
2629,362,1399,2023-11-05 12:18:29,37.31271740029741,14.11,0 days 11:44:00,UberX,Elevé,,4
2630,223,456,2023-09-04 07:10:10,56.03518651398315,21.19,0 days 12:35:00,UberPool,Faible,Mauvais,4
2631,218,278,2023-12-23 09:20:19,5.18305642130283,1.96,0 days 01:31:00,UberBlack,Moyen,Mauvais,4
2632,215,294,2023-02-05 22:10:00,38.767146498111984,14.66,0 days 12:57:00,UberX,Moyen,Mauvais,2
2633,276,117,2023-12-02 17:15:59,31.38922434737989,11.87,0 days 06:42:00,UberSUV,Faible,Moyen,4
2634,433,1406,2023-01-24 23:00:15,26.68216290354365,10.09,0 days 05:25:00,UberSUV,Elevé,,4
2635,304,260,2023-06-13 00:32:04,39.11092064850452,14.79,0 days 10:59:00,UberX,Moyen,Bien,2
2636,346,602,2023-01-01 11:00:42,22.82131475298134,8.63,0 days 05:22:00,UberBlack,Elevé,,2
2637,389,388,2023-09-04 07:58:50,41.3586747087634,15.64,0 days 09:13:00,UberSUV,Faible,Moyen,2
2638,9,604,2023-03-18 01:51:00,18.299362467048766,6.92,0 days 05:27:00,UberX,Faible,Moyen,1
2639,482,586,2023-10-12 23:43:13,28.506810317165563,10.78,0 days 06:16:00,UberPool,Elevé,Bien,4
2640,334,406,2023-05-25 05:35:59,27.449043700573153,10.38,0 days 08:45:00,UberX,Moyen,,3
2641,445,1352,2023-06-30 01:19:21,50.42902344604335,19.07,0 days 18:30:00,UberBlack,Elevé,Bien,2
2642,327,710,2023-06-28 10:07:41,12.270092752472005,4.64,0 days 03:41:00,UberPool,Elevé,Bien,3
2643,98,949,2023-03-27 11:07:36,55.9294098523239,21.15,0 days 14:41:00,UberX,Faible,Bien,1
2644,26,619,2023-04-16 20:19:11,59.65803717581216,22.56,0 days 16:58:00,UberX,Faible,,2
2645,69,664,2023-12-31 13:45:12,47.335056092510534,17.9,0 days 16:40:00,UberX,Moyen,Mauvais,3
2646,102,446,2023-05-15 16:26:29,24.249299685381096,9.17,0 days 06:32:00,UberPool,Faible,Bien,1
2647,310,81,2023-11-21 01:00:43,75.04854144723178,28.38,1 days 01:50:00,UberX,Moyen,Mauvais,4
2648,393,1451,2023-05-20 22:58:02,12.931196887842264,4.89,0 days 03:13:00,UberSUV,Faible,Bien,1
2649,390,552,2023-02-13 10:21:48,67.77639595815894,25.63,0 days 18:52:00,UberX,Moyen,Moyen,1
2650,296,423,2023-01-17 01:34:05,69.12504839431428,26.14,0 days 13:43:00,UberX,Faible,Bien,1
2651,84,224,2023-09-20 19:00:46,40.88267973129681,15.46,0 days 09:22:00,UberSUV,Faible,,3
2652,322,363,2023-03-04 15:12:22,14.623623474390127,5.53,0 days 05:04:00,UberBlack,Faible,Bien,4
2653,208,1252,2023-11-27 19:25:51,44.4261978968814,16.8,0 days 11:28:00,UberSUV,Elevé,Mauvais,3
2654,41,945,2023-03-31 16:05:12,52.01567337093198,19.67,0 days 17:10:00,UberSUV,Faible,,2
2655,119,1470,2023-12-19 22:00:38,26.391277083980736,9.98,0 days 06:12:00,UberBlack,Faible,Moyen,4
2656,18,959,2023-06-21 17:48:52,37.36560573112703,14.13,0 days 08:40:00,UberX,Moyen,Mauvais,1
2657,488,839,2023-01-28 13:12:38,2.803081533969898,1.06,0 days 00:52:00,UberBlack,Moyen,Mauvais,2
2658,223,826,2023-05-22 05:12:07,55.61207986734618,21.03,0 days 19:27:00,UberX,Moyen,Bien,2
2659,271,1286,2023-03-08 18:48:55,48.339934378273334,18.28,0 days 15:35:00,UberPool,Moyen,Bien,3
2660,479,1333,2023-01-19 17:10:43,72.37768074033595,27.37,1 days 00:39:00,UberSUV,Faible,Mauvais,3
2661,350,1089,2023-07-09 14:48:02,10.154559519287176,3.84,0 days 03:28:00,UberPool,Elevé,Mauvais,4
2662,308,340,2023-07-28 00:03:51,57.83338976219025,21.87,0 days 11:12:00,UberPool,Moyen,Moyen,3
2663,328,219,2023-06-04 23:10:00,53.17921664918362,20.11,0 days 19:53:00,UberX,Elevé,Mauvais,3
2664,66,1122,2023-11-26 17:42:25,51.30168090473209,19.4,0 days 09:51:00,UberBlack,Faible,,3
2665,267,308,2023-10-08 16:45:14,33.24031592641662,12.57,0 days 10:34:00,UberX,Moyen,,2
2666,151,921,2023-05-09 14:07:19,72.95945237946178,27.59,0 days 14:32:00,UberPool,Elevé,,2
2667,85,1348,2023-10-20 00:48:36,56.37896066437568,21.32,0 days 15:41:00,UberSUV,Moyen,,2
2668,447,599,2023-06-22 14:10:04,25.67728461778086,9.71,0 days 09:03:00,UberPool,Elevé,Moyen,4
2669,78,78,2023-02-05 04:05:39,9.519899549331729,3.6,0 days 02:20:00,UberPool,Elevé,,1
2670,288,307,2023-01-21 01:18:26,23.429530557521975,8.86,0 days 05:58:00,UberSUV,Faible,Moyen,4
2671,365,448,2023-08-19 21:12:25,18.828245775344975,7.12,0 days 03:53:00,UberPool,Faible,,1
2672,96,992,2023-03-17 00:26:32,38.21181902440097,14.45,0 days 09:18:00,UberPool,Elevé,Moyen,4
2673,244,278,2023-07-14 09:51:26,50.74635343102108,19.19,0 days 14:21:00,UberBlack,Faible,Mauvais,3
2674,225,1174,2023-08-22 08:15:14,29.1150261217062,11.01,0 days 06:57:00,UberPool,Elevé,Moyen,2
2675,404,1349,2023-11-27 08:10:20,4.363287293443709,1.65,0 days 01:04:00,UberX,Faible,Moyen,1
2676,105,1424,2023-04-03 18:12:16,34.56252419715714,13.07,0 days 10:10:00,UberX,Moyen,Bien,3
2677,43,1429,2023-05-24 07:54:22,39.77202478387478,15.04,0 days 11:19:00,UberPool,Faible,Bien,2
2678,197,1112,2023-11-01 07:02:43,3.993068977636364,1.51,0 days 01:03:00,UberSUV,Elevé,,3
2679,421,784,2023-01-09 15:50:40,26.867272061447323,10.16,0 days 09:42:00,UberX,Moyen,,4
2680,236,223,2023-10-17 01:55:19,43.63287293443709,16.5,0 days 16:22:00,UberSUV,Moyen,Moyen,4
2681,83,683,2023-02-24 20:53:12,3.5170740001697776,1.33,0 days 00:53:00,UberPool,Faible,Moyen,3
2682,216,390,2023-12-27 19:00:54,37.04827574614931,14.01,0 days 09:57:00,UberSUV,Faible,Bien,4
2683,78,772,2023-12-03 11:29:17,68.70194174767731,25.98,0 days 13:02:00,UberPool,Elevé,,3
2684,176,1482,2023-11-16 08:01:16,61.64134958192294,23.31,0 days 22:22:00,UberX,Elevé,Bien,2
2685,481,656,2023-11-28 08:10:50,6.240823037895244,2.36,0 days 01:33:00,UberX,Elevé,Bien,1
2686,140,879,2023-12-16 04:31:46,8.356356271080074,3.16,0 days 01:36:00,UberBlack,Elevé,Moyen,2
2687,346,425,2023-05-08 01:48:00,43.31554294945936,16.38,0 days 10:38:00,UberX,Elevé,,4
2688,122,85,2023-10-02 14:17:16,30.701676046594823,11.61,0 days 07:22:00,UberPool,Elevé,Mauvais,3
2689,96,814,2023-11-11 12:32:20,31.23055935489103,11.81,0 days 11:40:00,UberX,Moyen,Bien,1
2690,256,351,2023-06-12 14:02:59,36.7573899265864,13.9,0 days 13:43:00,UberSUV,Elevé,Bien,1
2691,70,1204,2023-09-12 18:03:05,55.559191536516565,21.01,0 days 18:17:00,UberSUV,Faible,Mauvais,2
2692,232,265,2023-02-27 00:46:54,52.78255416796147,19.96,0 days 13:35:00,UberPool,Elevé,Moyen,2
2693,255,1281,2023-12-28 18:48:31,43.81798209234076,16.57,0 days 08:25:00,UberX,Moyen,Mauvais,3
2694,343,294,2023-08-11 17:51:00,71.61079994330645,27.08,0 days 16:33:00,UberBlack,Faible,Mauvais,4
2695,333,1445,2023-07-17 01:06:12,31.94455182109091,12.08,0 days 09:03:00,UberPool,Elevé,Mauvais,4
2696,76,351,2023-03-29 21:47:36,64.65598443921132,24.45,0 days 15:25:00,UberX,Moyen,Moyen,1
2697,431,1055,2023-07-21 02:24:47,54.157650769531614,20.48,0 days 13:31:00,UberSUV,Elevé,,2
2698,325,491,2023-04-20 16:11:34,23.16508890337387,8.76,0 days 06:26:00,UberSUV,Faible,,1
2699,19,378,2023-06-02 19:44:14,60.87446878489344,23.02,0 days 13:14:00,UberPool,Moyen,Mauvais,1
2700,127,628,2023-01-16 03:41:06,41.96689051330404,15.87,0 days 11:21:00,UberSUV,Elevé,,3
2701,254,383,2023-12-09 17:47:16,55.9294098523239,21.15,0 days 11:10:00,UberSUV,Faible,,4
2702,287,408,2023-09-28 01:58:23,40.22157559592655,15.21,0 days 08:42:00,UberX,Faible,Mauvais,1
2703,52,43,2023-08-03 14:49:32,58.679603055464185,22.19,0 days 19:10:00,UberSUV,Faible,Moyen,4
2704,266,794,2023-09-08 10:25:43,3.3055206768512946,1.25,0 days 00:56:00,UberBlack,Faible,Moyen,2
2705,169,1239,2023-05-30 03:33:43,58.91760054419748,22.28,0 days 19:16:00,UberX,Elevé,Mauvais,4
2706,336,641,2023-08-12 22:36:15,57.886278093019875,21.89,0 days 14:33:00,UberSUV,Moyen,Bien,2
2707,282,341,2023-05-16 04:04:09,76.31786138714268,28.86,0 days 14:51:00,UberPool,Moyen,Bien,2
2708,165,846,2023-11-25 03:45:27,14.200516827753162,5.37,0 days 03:42:00,UberX,Faible,Moyen,3
2709,238,1494,2023-01-25 08:45:20,74.33454898103192,28.11,0 days 19:41:00,UberSUV,Elevé,Mauvais,3
2710,299,582,2023-03-17 05:08:47,51.09012758141361,19.32,0 days 14:07:00,UberPool,Moyen,Bien,3
2711,490,311,2023-05-19 18:40:41,6.611041353702589,2.5,0 days 01:15:00,UberBlack,Elevé,,3
2712,436,112,2023-01-26 16:16:31,10.41900117343528,3.94,0 days 03:05:00,UberPool,Faible,Mauvais,4
2713,75,55,2023-09-18 04:38:12,18.51091579036725,7.0,0 days 04:10:00,UberX,Moyen,Moyen,4
2714,278,129,2023-06-01 12:45:02,39.26958564099338,14.85,0 days 08:07:00,UberBlack,Faible,Mauvais,4
2715,268,660,2023-07-17 20:45:20,53.81387661913908,20.35,0 days 14:34:00,UberX,Faible,,3
2716,362,1480,2023-04-26 01:54:03,72.19257158243228,27.3,1 days 01:23:00,UberPool,Faible,Mauvais,4
2717,442,576,2023-07-19 10:14:08,24.196411354551476,9.15,0 days 08:20:00,UberBlack,Faible,Mauvais,1
2718,479,522,2023-03-19 00:53:12,13.46008019613847,5.09,0 days 03:59:00,UberX,Elevé,Mauvais,2
2719,36,135,2023-03-28 17:59:35,57.43672728096809,21.72,0 days 12:16:00,UberX,Moyen,Mauvais,2
2720,260,720,2023-04-01 19:29:42,7.774584631954244,2.94,0 days 02:48:00,UberX,Faible,Bien,4
2721,112,14,2023-06-29 06:49:31,20.943779008529802,7.92,0 days 07:50:00,UberBlack,Moyen,Mauvais,3
2722,399,934,2023-12-17 16:12:13,40.53890558090428,15.33,0 days 15:04:00,UberBlack,Moyen,Moyen,3
2723,282,1348,2023-08-27 13:16:18,43.10398962614088,16.3,0 days 14:44:00,UberBlack,Elevé,Moyen,2
2724,402,1105,2023-07-31 22:02:54,54.92453156656111,20.77,0 days 11:20:00,UberSUV,Moyen,Moyen,3
2725,374,1079,2023-08-11 15:54:47,76.89963302626852,29.08,0 days 16:39:00,UberPool,Moyen,,4
2726,194,1365,2023-08-17 10:38:38,66.34841102575919,25.09,0 days 15:07:00,UberPool,Elevé,Mauvais,3
2727,77,364,2023-04-16 20:10:21,43.20976628780012,16.34,0 days 12:24:00,UberX,Elevé,Bien,3
2728,204,1439,2023-09-05 13:47:50,20.81155818145575,7.87,0 days 04:46:00,UberBlack,Faible,Mauvais,1
2729,55,1329,2023-01-13 00:58:30,9.070348737279954,3.43,0 days 01:54:00,UberPool,Elevé,Bien,2
2730,370,560,2023-05-08 01:26:28,70.42081249963998,26.63,0 days 23:45:00,UberBlack,Faible,Moyen,3
2731,72,1069,2023-01-28 21:23:56,40.67112640797833,15.38,0 days 12:48:00,UberBlack,Moyen,Mauvais,1
2732,452,723,2023-05-16 10:36:05,13.407191865308851,5.07,0 days 03:59:00,UberBlack,Elevé,Moyen,3
2733,19,244,2023-02-07 22:07:12,65.13197941667791,24.63,0 days 23:22:00,UberBlack,Moyen,Mauvais,3
2734,317,685,2023-02-03 17:16:47,39.639803956800726,14.99,0 days 10:02:00,UberSUV,Faible,Bien,3
2735,149,821,2023-08-04 11:05:56,72.66856655989886,27.48,1 days 03:24:00,UberBlack,Moyen,,2
2736,44,113,2023-08-13 02:58:03,16.44827088801204,6.22,0 days 04:25:00,UberSUV,Moyen,,4
2737,430,891,2023-03-12 20:58:49,61.08602210821193,23.1,0 days 19:05:00,UberBlack,Elevé,Moyen,3
2738,81,781,2023-03-29 12:56:39,19.727347399448526,7.46,0 days 04:40:00,UberPool,Moyen,,1
2739,406,1376,2023-10-26 23:41:12,53.020551656694764,20.05,0 days 15:43:00,UberBlack,Moyen,,2
2740,50,1051,2023-01-30 23:31:03,19.33068491822637,7.31,0 days 07:09:00,UberX,Moyen,Bien,4
2741,450,1004,2023-05-22 20:30:46,57.43672728096809,21.72,0 days 16:55:00,UberSUV,Moyen,Mauvais,1
2742,8,233,2023-06-25 20:56:04,64.04776863467067,24.22,0 days 13:03:00,UberX,Moyen,Mauvais,3
2743,55,276,2023-09-14 16:53:43,47.28216776168092,17.88,0 days 12:29:00,UberPool,Moyen,Mauvais,4
2744,418,21,2023-12-28 04:18:18,49.18614767154727,18.6,0 days 12:33:00,UberSUV,Moyen,,4
2745,267,869,2023-11-29 22:33:28,12.190760256227575,4.61,0 days 02:45:00,UberX,Moyen,,1
2746,380,56,2023-07-07 00:29:51,6.002825549161951,2.27,0 days 01:39:00,UberSUV,Moyen,Moyen,1
2747,371,60,2023-12-09 05:28:01,45.51040867888862,17.21,0 days 14:20:00,UberSUV,Faible,Moyen,1
2748,207,1485,2023-05-27 12:33:40,55.42697070944251,20.96,0 days 19:36:00,UberX,Faible,Moyen,4
2749,186,644,2023-10-27 08:16:36,75.97408723675015,28.73,0 days 16:34:00,UberBlack,Faible,Mauvais,2
2750,222,666,2023-09-28 04:45:29,16.924265865478628,6.4,0 days 03:56:00,UberPool,Moyen,Mauvais,3
2751,135,77,2023-12-01 11:42:05,13.16919437657556,4.98,0 days 02:54:00,UberX,Moyen,,1
2752,224,1386,2023-11-30 16:23:59,56.27318400271644,21.28,0 days 16:15:00,UberBlack,Faible,Moyen,4
2753,483,937,2023-01-17 12:46:00,57.013620634331126,21.56,0 days 11:30:00,UberX,Moyen,Mauvais,1
2754,417,250,2023-12-04 00:30:35,29.088581956291392,11.0,0 days 10:44:00,UberX,Faible,Bien,4
2755,109,1003,2023-03-30 10:23:01,15.178950948101145,5.74,0 days 03:18:00,UberBlack,Faible,,2
2756,209,1131,2023-09-13 16:34:03,70.76458665003251,26.76,0 days 17:50:00,UberSUV,Faible,,4
2757,438,50,2023-02-18 11:05:00,29.67035359541722,11.22,0 days 09:47:00,UberBlack,Faible,,4
2758,335,18,2023-08-05 08:53:25,70.76458665003251,26.76,1 days 00:58:00,UberPool,Faible,Moyen,1
2759,420,968,2023-10-20 06:59:44,73.8056656727357,27.91,0 days 14:35:00,UberX,Faible,Moyen,1
2760,475,1203,2023-12-23 12:32:51,32.71143261812041,12.37,0 days 09:41:00,UberPool,Elevé,Moyen,1
2761,152,838,2023-01-16 15:10:12,4.257510631784467,1.61,0 days 01:13:00,UberSUV,Moyen,Moyen,4
2762,380,176,2023-01-12 07:28:24,10.789219489242626,4.08,0 days 02:22:00,UberPool,Elevé,Bien,2
2763,209,229,2023-05-03 11:16:46,2.803081533969898,1.06,0 days 00:48:00,UberX,Moyen,,4
2764,495,1008,2023-04-17 04:20:13,18.246474136219145,6.9,0 days 04:53:00,UberX,Moyen,Mauvais,1
2765,410,1459,2023-11-19 18:42:15,30.860341039083686,11.67,0 days 10:46:00,UberX,Elevé,Bien,2
2766,63,657,2023-08-22 16:01:54,50.11169346106563,18.95,0 days 10:36:00,UberPool,Moyen,Mauvais,1
2767,275,1288,2023-01-27 07:08:28,57.09295313057556,21.59,0 days 16:34:00,UberSUV,Faible,Moyen,1
2768,376,35,2023-01-24 20:39:40,33.29320425724624,12.59,0 days 11:44:00,UberPool,Elevé,Moyen,1
2769,317,1287,2023-04-30 01:42:56,10.551222000509332,3.99,0 days 02:42:00,UberBlack,Moyen,,1
2770,229,680,2023-07-15 23:00:36,59.89603466454545,22.65,0 days 16:16:00,UberBlack,Faible,Moyen,4
2771,66,1342,2023-01-07 03:05:26,38.42337234771944,14.53,0 days 08:45:00,UberBlack,Moyen,Moyen,3
2772,211,1206,2023-03-03 17:15:49,4.707061443836244,1.78,0 days 00:55:00,UberX,Faible,Bien,4
2773,497,1362,2023-02-26 04:27:11,17.373816677530407,6.57,0 days 05:34:00,UberSUV,Faible,Moyen,1
2774,335,1449,2023-08-30 05:04:35,45.80129449845154,17.32,0 days 15:32:00,UberX,Moyen,Bien,3
2775,429,472,2023-10-29 16:41:49,49.76791931067309,18.82,0 days 12:48:00,UberX,Moyen,Bien,4
2776,389,1026,2023-12-01 14:34:50,25.571507956121614,9.67,0 days 08:40:00,UberBlack,Faible,,2
2777,188,150,2023-05-26 08:30:08,76.3707497179723,28.88,0 days 18:02:00,UberBlack,Elevé,,4
2778,449,1238,2023-01-18 00:44:29,21.313997324337148,8.06,0 days 05:53:00,UberPool,Moyen,Moyen,1
2779,52,770,2023-12-09 16:34:17,13.512968526968093,5.11,0 days 03:40:00,UberPool,Elevé,,2
2780,161,1044,2023-10-09 23:22:12,34.85341001672005,13.18,0 days 10:33:00,UberSUV,Faible,,1
2781,377,708,2023-03-22 19:24:49,67.59128680025526,25.56,0 days 17:09:00,UberBlack,Moyen,,1
2782,162,863,2023-09-13 12:07:04,53.126328318354005,20.09,0 days 10:46:00,UberBlack,Moyen,Mauvais,2
2783,425,1339,2023-11-19 21:03:07,64.97331442418904,24.57,0 days 16:30:00,UberBlack,Moyen,Moyen,3
2784,464,143,2023-06-30 17:16:18,66.66574101073691,25.21,1 days 00:54:00,UberX,Moyen,,3
2785,305,683,2023-04-09 03:42:58,49.87369597233233,18.86,0 days 18:44:00,UberX,Elevé,Bien,4
2786,269,1177,2023-07-09 04:14:39,51.61901088970981,19.52,0 days 12:50:00,UberBlack,Moyen,,3
2787,385,432,2023-05-20 01:08:16,27.872150347210113,10.54,0 days 06:14:00,UberBlack,Elevé,Mauvais,4
2788,29,761,2023-10-11 12:55:54,40.962012227541244,15.49,0 days 13:24:00,UberBlack,Faible,Mauvais,3
